Domain Code|Domain|Area Code|Area|Element Code|Element|Item Code|Item|Year Code|Year|Unit|Value
QC|Crops|210|Sweden|5419|Yield|101|Canary seed|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|461|Carobs|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|426|Carrots and turnips|2010|2010|hg/ha|553333
QC|Crops|210|Sweden|5419|Yield|217|Cashew nuts, with shell|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|591|Cashewapple|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|125|Cassava|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|378|Cassava leaves|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|265|Castor oil seed|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|393|Cauliflowers and broccoli|2010|2010|hg/ha|126875
QC|Crops|210|Sweden|5419|Yield|108|Cereals nes|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|531|Cherries|2010|2010|hg/ha|26341
QC|Crops|210|Sweden|5419|Yield|530|Cherries, sour|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|220|Chestnut|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|191|Chick peas|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|459|Chicory roots|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|689|Chillies and peppers, dry|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|401|Chillies and peppers, green|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|693|Cinnamon (cannella)|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|698|Cloves|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|661|Cocoa, beans|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|249|Coconuts|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|656|Coffee, green|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|813|Coir|2010|2010||0
QC|Crops|210|Sweden|5423|Extraction Rate|767|Cotton lint|2010|2010||0
QC|Crops|210|Sweden|5423|Extraction Rate|329|Cottonseed|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|195|Cow peas, dry|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|554|Cranberries|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|397|Cucumbers and gherkins|2010|2010|hg/ha|1163333
QC|Crops|210|Sweden|5419|Yield|550|Currants|2010|2010|hg/ha|10000
QC|Crops|210|Sweden|5419|Yield|577|Dates|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|399|Eggplants (aubergines)|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|821|Fibre crops nes|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|569|Figs|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|773|Flax fibre and tow|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|94|Fonio|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|512|Fruit, citrus nes|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|619|Fruit, fresh nes|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|542|Fruit, pome nes|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|541|Fruit, stone nes|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|603|Fruit, tropical fresh nes|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|406|Garlic|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|720|Ginger|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|549|Gooseberries|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|103|Grain, mixed|2010|2010|hg/ha|29697
QC|Crops|210|Sweden|5419|Yield|507|Grapefruit (inc. pomelos)|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|560|Grapes|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|242|Groundnuts, with shell|2010|2010||0
QC|Crops|210|Sweden|5423|Extraction Rate|839|Gums, natural|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|225|Hazelnuts, with shell|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|777|Hemp tow waste|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|336|Hempseed|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|677|Hops|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|277|Jojoba seed|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|780|Jute|2010|2010||0
QC|Crops|210|Sweden|5423|Extraction Rate|778|Kapok fibre|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|310|Kapok fruit|2010|2010||0
QC|Crops|210|Sweden|5423|Extraction Rate|311|Kapokseed in shell|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|263|Karite nuts (sheanuts)|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|592|Kiwi fruit|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|224|Kola nuts|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|407|Leeks, other alliaceous vegetables|2010|2010|hg/ha|240000
QC|Crops|210|Sweden|5419|Yield|497|Lemons and limes|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|201|Lentils|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|372|Lettuce and chicory|2010|2010|hg/ha|219091
QC|Crops|210|Sweden|5419|Yield|333|Linseed|2010|2010|hg/ha|12447
QC|Crops|210|Sweden|5419|Yield|210|Lupins|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|56|Maize|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|446|Maize, green|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|571|Mangoes, mangosteens, guavas|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|809|Manila fibre (abaca)|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|671|Maté|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|568|Melons, other (inc.cantaloupes)|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|299|Melonseed|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|79|Millet|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|449|Mushrooms and truffles|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|292|Mustard seed|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|702|Nutmeg, mace and cardamoms|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|234|Nuts nes|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|75|Oats|2010|2010|hg/ha|35332
QC|Crops|210|Sweden|5419|Yield|254|Oil palm fruit|2010|2010||0
QC|Crops|210|Sweden|5423|Extraction Rate|257|Oil, palm|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|339|Oilseeds nes|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|430|Okra|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|260|Olives|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|403|Onions, dry|2010|2010|hg/ha|423908
QC|Crops|210|Sweden|5419|Yield|402|Onions, shallots, green|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|490|Oranges|2010|2010||0
QC|Crops|210|Sweden|5423|Extraction Rate|256|Palm kernels|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|600|Papayas|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|534|Peaches and nectarines|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|521|Pears|2010|2010|hg/ha|114375
QC|Crops|210|Sweden|5419|Yield|187|Peas, dry|2010|2010|hg/ha|23938
QC|Crops|210|Sweden|5419|Yield|417|Peas, green|2010|2010|hg/ha|47236
QC|Crops|210|Sweden|5419|Yield|687|Pepper (piper spp.)|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|748|Peppermint|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|587|Persimmons|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|197|Pigeon peas|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|574|Pineapples|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|223|Pistachios|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|489|Plantains and others|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|536|Plums and sloes|2010|2010|hg/ha|51429
QC|Crops|210|Sweden|5419|Yield|296|Poppy seed|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|116|Potatoes|2010|2010|hg/ha|301218
QC|Crops|210|Sweden|5419|Yield|211|Pulses nes|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|394|Pumpkins, squash and gourds|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|754|Pyrethrum, dried|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|523|Quinces|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|92|Quinoa|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|788|Ramie|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|270|Rapeseed|2010|2010|hg/ha|25693
QC|Crops|210|Sweden|5419|Yield|547|Raspberries|2010|2010|hg/ha|32143
QC|Crops|210|Sweden|5419|Yield|27|Rice, paddy|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|149|Roots and tubers nes|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|836|Rubber, natural|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|71|Rye|2010|2010|hg/ha|48797
QC|Crops|210|Sweden|5419|Yield|280|Safflower seed|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|328|Seed cotton|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|289|Sesame seed|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|789|Sisal|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|83|Sorghum|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|236|Soybeans|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|723|Spices nes|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|373|Spinach|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|544|Strawberries|2010|2010|hg/ha|60526
QC|Crops|210|Sweden|5419|Yield|423|String beans|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|157|Sugar beet|2010|2010|hg/ha|520765
QC|Crops|210|Sweden|5419|Yield|156|Sugar cane|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|161|Sugar crops nes|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|267|Sunflower seed|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|122|Sweet potatoes|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|305|Tallowtree seed|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|495|Tangerines, mandarins, clementines, satsumas|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|136|Taro (cocoyam)|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|667|Tea|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|826|Tobacco, unmanufactured|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|388|Tomatoes|2010|2010|hg/ha|3450000
QC|Crops|210|Sweden|5419|Yield|97|Triticale|2010|2010|hg/ha|44206
QC|Crops|210|Sweden|5419|Yield|275|Tung nuts|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|692|Vanilla|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|463|Vegetables, fresh nes|2010|2010|hg/ha|166435
QC|Crops|210|Sweden|5419|Yield|420|Vegetables, leguminous nes|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|205|Vetches|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|222|Walnuts, with shell|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|567|Watermelons|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|15|Wheat|2010|2010|hg/ha|53966
QC|Crops|210|Sweden|5419|Yield|137|Yams|2010|2010||0
QC|Crops|210|Sweden|5419|Yield|135|Yautia (cocoyam)|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|800|Agave fibres nes|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|221|Almonds, with shell|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|711|Anise, badian, fennel, coriander|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|515|Apples|2010|2010|hg/ha|478049
QC|Crops|211|Switzerland|5419|Yield|526|Apricots|2010|2010|hg/ha|118868
QC|Crops|211|Switzerland|5419|Yield|226|Areca nuts|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|366|Artichokes|2010|2010|hg/ha|10496
QC|Crops|211|Switzerland|5419|Yield|367|Asparagus|2010|2010|hg/ha|18952
QC|Crops|211|Switzerland|5419|Yield|572|Avocados|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|203|Bambara beans|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|486|Bananas|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|44|Barley|2010|2010|hg/ha|60145
QC|Crops|211|Switzerland|5419|Yield|782|Bastfibres, other|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|176|Beans, dry|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|414|Beans, green|2010|2010|hg/ha|81114
QC|Crops|211|Switzerland|5419|Yield|558|Berries nes|2010|2010|hg/ha|50763
QC|Crops|211|Switzerland|5419|Yield|552|Blueberries|2010|2010|hg/ha|53696
QC|Crops|211|Switzerland|5419|Yield|216|Brazil nuts, with shell|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|181|Broad beans, horse beans, dry|2010|2010|hg/ha|31058
QC|Crops|211|Switzerland|5419|Yield|89|Buckwheat|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|358|Cabbages and other brassicas|2010|2010|hg/ha|312003
QC|Crops|211|Switzerland|5419|Yield|101|Canary seed|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|461|Carobs|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|426|Carrots and turnips|2010|2010|hg/ha|363728
QC|Crops|211|Switzerland|5419|Yield|217|Cashew nuts, with shell|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|591|Cashewapple|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|125|Cassava|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|378|Cassava leaves|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|265|Castor oil seed|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|393|Cauliflowers and broccoli|2010|2010|hg/ha|125053
QC|Crops|211|Switzerland|5419|Yield|108|Cereals nes|2010|2010|hg/ha|36034
QC|Crops|211|Switzerland|5419|Yield|531|Cherries|2010|2010|hg/ha|150226
QC|Crops|211|Switzerland|5419|Yield|530|Cherries, sour|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|220|Chestnut|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|191|Chick peas|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|459|Chicory roots|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|689|Chillies and peppers, dry|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|401|Chillies and peppers, green|2010|2010|hg/ha|135882
QC|Crops|211|Switzerland|5419|Yield|693|Cinnamon (cannella)|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|698|Cloves|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|661|Cocoa, beans|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|249|Coconuts|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|656|Coffee, green|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|813|Coir|2010|2010||0
QC|Crops|211|Switzerland|5423|Extraction Rate|767|Cotton lint|2010|2010||0
QC|Crops|211|Switzerland|5423|Extraction Rate|329|Cottonseed|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|195|Cow peas, dry|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|554|Cranberries|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|397|Cucumbers and gherkins|2010|2010|hg/ha|1116774
QC|Crops|211|Switzerland|5419|Yield|550|Currants|2010|2010|hg/ha|160000
QC|Crops|211|Switzerland|5419|Yield|577|Dates|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|399|Eggplants (aubergines)|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|821|Fibre crops nes|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|569|Figs|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|773|Flax fibre and tow|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|94|Fonio|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|512|Fruit, citrus nes|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|619|Fruit, fresh nes|2010|2010|hg/ha|100000
QC|Crops|211|Switzerland|5419|Yield|542|Fruit, pome nes|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|541|Fruit, stone nes|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|603|Fruit, tropical fresh nes|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|406|Garlic|2010|2010|hg/ha|45736
QC|Crops|211|Switzerland|5419|Yield|720|Ginger|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|549|Gooseberries|2010|2010|hg/ha|154000
QC|Crops|211|Switzerland|5419|Yield|103|Grain, mixed|2010|2010|hg/ha|51941
QC|Crops|211|Switzerland|5419|Yield|507|Grapefruit (inc. pomelos)|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|560|Grapes|2010|2010|hg/ha|87389
QC|Crops|211|Switzerland|5419|Yield|242|Groundnuts, with shell|2010|2010||0
QC|Crops|211|Switzerland|5423|Extraction Rate|839|Gums, natural|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|225|Hazelnuts, with shell|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|777|Hemp tow waste|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|336|Hempseed|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|677|Hops|2010|2010|hg/ha|21053
QC|Crops|211|Switzerland|5419|Yield|277|Jojoba seed|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|780|Jute|2010|2010||0
QC|Crops|211|Switzerland|5423|Extraction Rate|778|Kapok fibre|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|310|Kapok fruit|2010|2010||0
QC|Crops|211|Switzerland|5423|Extraction Rate|311|Kapokseed in shell|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|263|Karite nuts (sheanuts)|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|592|Kiwi fruit|2010|2010|hg/ha|118333
QC|Crops|211|Switzerland|5419|Yield|224|Kola nuts|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|407|Leeks, other alliaceous vegetables|2010|2010|hg/ha|246769
QC|Crops|211|Switzerland|5419|Yield|497|Lemons and limes|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|201|Lentils|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|372|Lettuce and chicory|2010|2010|hg/ha|198923
QC|Crops|211|Switzerland|5419|Yield|333|Linseed|2010|2010|hg/ha|24354
QC|Crops|211|Switzerland|5419|Yield|210|Lupins|2010|2010|hg/ha|32034
QC|Crops|211|Switzerland|5419|Yield|56|Maize|2010|2010|hg/ha|84922
QC|Crops|211|Switzerland|5419|Yield|446|Maize, green|2010|2010|hg/ha|121818
QC|Crops|211|Switzerland|5419|Yield|571|Mangoes, mangosteens, guavas|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|809|Manila fibre (abaca)|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|671|Maté|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|568|Melons, other (inc.cantaloupes)|2010|2010|hg/ha|31818
QC|Crops|211|Switzerland|5419|Yield|299|Melonseed|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|79|Millet|2010|2010|hg/ha|28824
QC|Crops|211|Switzerland|5419|Yield|449|Mushrooms and truffles|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|292|Mustard seed|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|702|Nutmeg, mace and cardamoms|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|234|Nuts nes|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|75|Oats|2010|2010|hg/ha|49927
QC|Crops|211|Switzerland|5419|Yield|254|Oil palm fruit|2010|2010||0
QC|Crops|211|Switzerland|5423|Extraction Rate|257|Oil, palm|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|339|Oilseeds nes|2010|2010|hg/ha|6452
QC|Crops|211|Switzerland|5419|Yield|430|Okra|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|260|Olives|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|403|Onions, dry|2010|2010|hg/ha|314968
QC|Crops|211|Switzerland|5419|Yield|402|Onions, shallots, green|2010|2010|hg/ha|139444
QC|Crops|211|Switzerland|5419|Yield|490|Oranges|2010|2010||0
QC|Crops|211|Switzerland|5423|Extraction Rate|256|Palm kernels|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|600|Papayas|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|534|Peaches and nectarines|2010|2010|hg/ha|156923
QC|Crops|211|Switzerland|5419|Yield|521|Pears|2010|2010|hg/ha|482094
QC|Crops|211|Switzerland|5419|Yield|187|Peas, dry|2010|2010|hg/ha|41737
QC|Crops|211|Switzerland|5419|Yield|417|Peas, green|2010|2010|hg/ha|70788
QC|Crops|211|Switzerland|5419|Yield|687|Pepper (piper spp.)|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|748|Peppermint|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|587|Persimmons|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|197|Pigeon peas|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|574|Pineapples|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|223|Pistachios|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|489|Plantains and others|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|536|Plums and sloes|2010|2010|hg/ha|165585
QC|Crops|211|Switzerland|5419|Yield|296|Poppy seed|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|116|Potatoes|2010|2010|hg/ha|386978
QC|Crops|211|Switzerland|5419|Yield|211|Pulses nes|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|394|Pumpkins, squash and gourds|2010|2010|hg/ha|178815
QC|Crops|211|Switzerland|5419|Yield|754|Pyrethrum, dried|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|523|Quinces|2010|2010|hg/ha|901429
QC|Crops|211|Switzerland|5419|Yield|92|Quinoa|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|788|Ramie|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|270|Rapeseed|2010|2010|hg/ha|31138
QC|Crops|211|Switzerland|5419|Yield|547|Raspberries|2010|2010|hg/ha|111705
QC|Crops|211|Switzerland|5419|Yield|27|Rice, paddy|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|149|Roots and tubers nes|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|836|Rubber, natural|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|71|Rye|2010|2010|hg/ha|60979
QC|Crops|211|Switzerland|5419|Yield|280|Safflower seed|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|328|Seed cotton|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|289|Sesame seed|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|789|Sisal|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|83|Sorghum|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|236|Soybeans|2010|2010|hg/ha|28298
QC|Crops|211|Switzerland|5419|Yield|723|Spices nes|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|373|Spinach|2010|2010|hg/ha|138303
QC|Crops|211|Switzerland|5419|Yield|544|Strawberries|2010|2010|hg/ha|173224
QC|Crops|211|Switzerland|5419|Yield|423|String beans|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|157|Sugar beet|2010|2010|hg/ha|729770
QC|Crops|211|Switzerland|5419|Yield|156|Sugar cane|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|161|Sugar crops nes|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|267|Sunflower seed|2010|2010|hg/ha|29750
QC|Crops|211|Switzerland|5419|Yield|122|Sweet potatoes|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|305|Tallowtree seed|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|495|Tangerines, mandarins, clementines, satsumas|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|136|Taro (cocoyam)|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|667|Tea|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|826|Tobacco, unmanufactured|2010|2010|hg/ha|20791
QC|Crops|211|Switzerland|5419|Yield|388|Tomatoes|2010|2010|hg/ha|1784400
QC|Crops|211|Switzerland|5419|Yield|97|Triticale|2010|2010|hg/ha|56776
QC|Crops|211|Switzerland|5419|Yield|275|Tung nuts|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|692|Vanilla|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|463|Vegetables, fresh nes|2010|2010|hg/ha|219264
QC|Crops|211|Switzerland|5419|Yield|420|Vegetables, leguminous nes|2010|2010|hg/ha|50000
QC|Crops|211|Switzerland|5419|Yield|205|Vetches|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|222|Walnuts, with shell|2010|2010|hg/ha|15426
QC|Crops|211|Switzerland|5419|Yield|567|Watermelons|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|15|Wheat|2010|2010|hg/ha|57490
QC|Crops|211|Switzerland|5419|Yield|137|Yams|2010|2010||0
QC|Crops|211|Switzerland|5419|Yield|135|Yautia (cocoyam)|2010|2010||0
QC|Crops|212|Syrian Arab Republic|5419|Yield|800|Agave fibres nes|2010|2010||0
QC|Crops|212|Syrian Arab Republic|5419|Yield|221|Almonds, with shell|2010|2010|hg/ha|14879
QC|Crops|212|Syrian Arab Republic|5419|Yield|711|Anise, badian, fennel, coriander|2010|2010|hg/ha|6107
QC|Crops|212|Syrian Arab Republic|5419|Yield|515|Apples|2010|2010|hg/ha|77602
QC|Crops|212|Syrian Arab Republic|5419|Yield|526|Apricots|2010|2010|hg/ha|45242
QC|Crops|212|Syrian Arab Republic|5419|Yield|226|Areca nuts|2010|2010||0
QC|Crops|212|Syrian Arab Republic|5419|Yield|366|Artichokes|2010|2010|hg/ha|178884
QC|Crops|212|Syrian Arab Republic|5419|Yield|367|Asparagus|2010|2010||0
QC|Crops|212|Syrian Arab Republic|5419|Yield|572|Avocados|2010|2010||0
QC|Crops|212|Syrian Arab Republic|5419|Yield|203|Bambara beans|2010|2010||0
QC|Crops|212|Syrian Arab Republic|5419|Yield|486|Bananas|2010|2010|hg/ha|315000
QC|Crops|212|Syrian Arab Republic|5419|Yield|44|Barley|2010|2010|hg/ha|4453
QC|Crops|212|Syrian Arab Republic|5419|Yield|782|Bastfibres, other|2010|2010||0
QC|Crops|212|Syrian Arab Republic|5419|Yield|176|Beans, dry|2010|2010|hg/ha|20238
QC|Crops|212|Syrian Arab Republic|5419|Yield|414|Beans, green|2010|2010|hg/ha|91149
QC|Crops|212|Syrian Arab Republic|5419|Yield|558|Berries nes|2010|2010||0
QC|Crops|212|Syrian Arab Republic|5419|Yield|552|Blueberries|2010|2010||0
QC|Crops|212|Syrian Arab Republic|5419|Yield|216|Brazil nuts, with shell|2010|2010||0
